Dates,EIM IS Equity,AXSB IS Equity,BJFIN IS Equity,SBILIFE IS Equity,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity,ADE IS Equity,NEST IS Equity,NTPC IS Equity,LTIM IS Equity,IIB IS Equity,APHS IS Equity,HCLT IS Equity,PWGR IS Equity,BAF IS Equity,COAL IS Equity,ICICIBC IS Equity,BHARTI IS Equity,ADSEZ IS Equity,TCS IS Equity,TTMT IS Equity,HDFCLIFE IS Equity,DIVI IS Equity,UTCEM IS Equity,UPLL IS Equity,TECHM IS Equity,BJAUT IS Equity,BRIT IS Equity,GRASIM IS Equity,TATACONS IS Equity,NIFTY Index
12-05-2021,2456.45,691.3,1108.8,972.9,1742.93,203.25,759.7,367.7,398.8,117.92,702.85,1454.95,1399.5,449.25,898.6,2556.2,115.1,707.9,507.6,5301.45,2840.15,2328.95,1327,1718.85,1385.3,6817.55,1285.8,16717.9,113.3,3662,916.65,3196.75,906.1,127.1,5358.4,153.5,594.75,551.4,751.6,3087.6,326,668.8,4061.45,6388.85,691.65,962.35,3875.25,3439.55,1412.35,640.05,14696.5
13-05-2021,2456.45,691.3,1108.8,972.9,1742.93,203.25,759.7,367.7,398.8,117.92,702.85,1454.95,1399.5,449.25,898.6,2556.2,115.1,707.9,507.6,5301.45,2840.15,2328.95,1327,1718.85,1385.3,6817.55,1285.8,16717.9,113.3,3662,916.65,3196.75,906.1,127.1,5358.4,153.5,594.75,551.4,751.6,3087.6,326,668.8,4061.45,6388.85,691.65,962.35,3875.25,3439.55,1412.35,640.05,14696.5
14-05-2021,2415.2,685,1097.15,978.4,1764.93,212.25,741.5,360.45,382.8,113.21,691.45,1455.85,1386.85,442.25,904.05,2774.5,112.95,707.1,498.45,5196.85,2812.35,2376.85,1316.4,1706.65,1415.5,6736.4,1220.35,17224.15,111.4,3598.35,890.85,3140.95,910.35,128.73,5330.35,146.8,597.3,550.07,733.55,3051.5,312.25,670.6,4020.55,6368.1,743.3,952.2,3848.8,3501.45,1367,645.15,14677.8
17-05-2021,2484.35,709.25,1124.94,963.65,1785.93,212.6,753.55,383.1,392.95,115.09,687.15,1468.3,1440.25,443.65,881.2,2782.75,114.25,714.4,499.8,5250.3,2854.75,2376.25,1329.4,1744.15,1386.75,6717.85,1289.1,17037.95,111.55,3583.65,956.45,3152.35,922.15,128.48,5430.1,148.15,623.6,539.52,754.2,3069.75,321.1,666.3,4043.25,6532.35,770.75,953.35,3864.4,3507.25,1393.85,653.3,14923.15
18-05-2021,2571.85,711.65,1139.68,968.45,1811.07,210.05,797.7,382.25,402.1,118,690.8,1539.25,1476.7,448.45,884.4,2821.8,116.1,717.45,508.05,5215.45,2906.95,2374.25,1340,1755.1,1417.3,6811.1,1326.7,17180.6,112.1,3635.4,974.55,3163.5,931.6,131.12,5688.75,146.45,633.2,526.47,775.9,3088.8,332.45,666.7,4023.95,6653,769.4,970.75,4067.2,3525.45,1392.4,653,15108.1
19-05-2021,2564.7,716.8,1121.51,978.05,1819.36,207.75,784.8,384.4,403.3,116.43,703.4,1521.15,1458.2,446.45,903.95,2815.85,114.9,705.85,511.65,5237.8,2915,2359.75,1337,1730.55,1403.45,6775.9,1294.7,17449.35,111.95,3747.7,967,3229.7,931.4,131.48,5631.2,151.85,625.45,518.47,772.4,3082,314.45,666.15,4039.65,6561.2,782.15,977.65,4095.95,3534.4,1389.7,653.2,15030.15
20-05-2021,2530.6,705.9,1122.79,969.15,1808.75,207,803.25,384.55,385.2,110.51,686.85,1531.35,1432.8,454.8,924.2,2794.1,111.8,694.5,508.25,5236.3,2865.1,2344.15,1339.3,1708.2,1409.75,6737.85,1302,17285.35,111.75,3673.75,975.5,3219.95,924.4,128.78,5588.75,146.65,618.6,511.05,765.7,3060,307.7,667.5,4040.8,6573.85,767.5,973.1,4071.2,3422.55,1375.25,644.9,14906.05
21-05-2021,2522.3,730.9,1126.51,969.25,1824.38,209.05,818.95,401.2,389.8,111.31,690.4,1538.35,1497.3,461.05,926.9,2832.5,112.75,698.2,512.7,5216.45,2884.4,2362.25,1354.5,1757.65,1418.05,6814.65,1315.1,17497.1,112.85,3655.65,1016,3247.75,930.65,128.22,5631.75,147.2,642.45,521.17,769.2,3080.5,313.1,670.7,4079.9,6637.6,779.85,980.5,4125.55,3435.75,1371.85,649.7,15175.3
24-05-2021,2551.2,741.15,1116.68,962.5,1808.98,211.5,810,412.05,389.3,109.2,690.95,1520.75,1509.95,472.85,931.25,2819.2,113.05,681.45,514.9,5272.15,2900.45,2336.55,1348.05,1757,1443.25,6871.6,1306.8,17360.3,112.9,3664.25,1004.75,3261.1,932.8,129.94,5602.9,148.9,647.35,517.09,766.55,3081.5,311.85,670.25,4097.2,6562.4,789.35,983.7,4142.3,3379.1,1370.75,640.1,15197.7
25-05-2021,2625.05,731.55,1137.59,965.3,1788.48,210.9,811.25,412.35,391.2,110.52,696.1,1569.15,1478.95,474.4,935.6,2914.4,114.6,700.8,517.55,5311.2,2929.7,2344.05,1361.6,1750.5,1450.95,6911.8,1282.75,17516.1,113.3,3707.5,993.9,3199.65,940.6,131.01,5618.65,147.45,650.3,516.4,764,3114,315.25,659.15,4097.85,6556.6,796.65,992.65,4150.1,3439.5,1374.9,649.95,15208.45
26-05-2021,2633.5,735.1,1190.64,971.75,1794.77,210.6,821.2,413.55,381,108.22,703.8,1582.95,1477.05,472.2,945.15,2941.6,113.35,682.2,527.25,5285.2,2964.7,2354,1397.25,1740.65,1472.9,7034.3,1322.8,17541.3,111.1,3799.85,998.45,3183.6,945.8,126.9,5771.15,145.7,652.5,516.06,758.3,3158.5,315.5,658.5,4098.6,6580.9,812.6,1007.8,4166.3,3416,1409.4,641.9,15301.45
27-05-2021,2604.05,750.35,1188.88,982.1,1800.28,211.15,828.6,425.2,385.85,109.67,699.5,1594.25,1482.65,467.85,942.35,2949.35,111.85,681.85,540.9,5268.85,2991.3,2326.4,1402.25,1777.25,1482.85,6968.9,1325.8,17746.7,110.3,3924.3,1006.85,3199,942.4,128.42,5682.2,144.55,652.25,510.22,751.4,3180,318.6,664.05,4079.2,6673.25,819.75,1019.8,4246.1,3414.65,1417.15,648.55,15337.85
28-05-2021,2638.45,739.85,1171.32,976.85,1908.42,212.9,845.85,422.05,387.75,110.35,669.75,1577,1503.45,471.5,934.35,2940.7,112.35,689.8,538.7,5194.55,2991.55,2321.7,1405.05,1800.75,1478.1,6970,1302.6,17509.4,108.95,3930.45,1019.35,3149.35,942.55,126.82,5610.75,146.9,643.05,513.95,776.15,3143.6,318.75,668.95,4120.25,6598.5,811.7,1026.25,4199.5,3423.45,1465.45,654.95,15435.65
31-05-2021,2676.15,750.7,1180.63,975.65,1968.09,216.6,807.95,424.35,394.25,112.57,668.3,1596.25,1515.85,472,949.35,2977.5,113.65,710.9,539.05,5309.15,3007.5,2340.05,1393.75,1807.7,1467.7,7086.3,1316.3,17695.55,110.5,3942.4,1013,3168.75,945.2,126.93,5627.95,147.7,662.75,525.04,769.55,3159.15,318.75,665.9,4194,6708,815.1,1021.65,4192.8,3447.85,1471.2,663.85,15582.8
01-06-2021,2665.8,745.15,1182.99,966.3,1975.92,215.25,806.3,432.55,394.7,110.09,671.05,1591.4,1511.7,470.85,946.45,2931,117.6,694.5,542.8,5316.5,2976.75,2358.3,1387.2,1797,1474.65,7091.15,1416.25,17758.5,110.2,3890.65,1010.05,3239.8,950.7,126.23,5784.8,147.6,650.1,523.08,798.2,3153,318.1,665.25,4220.1,6601.35,815.8,1030.5,4238.95,3446.75,1444.55,665.8,15574.85
02-06-2021,2677.75,737,1182.36,984.4,2005.4,209,806.2,437.25,398.8,112.41,677.45,1585.7,1504,474.65,954.7,2903.7,117.75,706.05,543,5312.35,2972.6,2358.8,1378.65,1783.1,1471.05,7184.7,1546.75,17653.5,111.15,3838.45,1028,3273.6,943.75,127.94,5808.65,149.1,648.35,519.74,811.5,3129.45,323,675.9,4214.25,6594.2,837.6,1016.95,4295.05,3475.25,1442.25,673.55,15576.2
03-06-2021,2767.75,750.65,1181.99,986.85,2013.05,209.05,802.05,439.65,399.2,112.2,675.5,1691.2,1520.55,473.9,948.25,2935.35,122.5,714.1,539.05,5282.55,3008.35,2363.25,1389.65,1814.2,1510.85,7209.5,1583.1,17799.4,111.8,3837.5,1005.75,3425.65,939.45,127.29,5901.5,149.05,650.25,522.24,825.3,3141.25,325.65,678.45,4232.2,6641.7,840.25,1014.35,4273.35,3496.25,1458.75,680,15690.35
04-06-2021,2744.6,742.05,1215.57,989.15,1995.6,208.75,804.6,433.6,395.05,112.07,673.95,1679.5,1500.95,478.25,946.4,2924.9,125.45,721.2,541.2,5255,3048.4,2342.05,1385.65,1811.2,1537.55,7214.7,1700.95,17426.8,111.75,3856.6,1009.3,3380.15,936.55,127.21,5993.45,153.1,642.7,522.88,833.85,3143.75,334.95,680.9,4261.6,6664.3,836.25,1019.2,4250.05,3489.3,1503.25,686.95,15670.25
07-06-2021,2754.45,751.1,1182.86,988.5,2029.22,211.45,803.85,432.25,395,112.87,675.35,1685.1,1499.85,481.4,939.8,2933.1,125.15,715.75,548.25,5219.2,3052.25,2339.3,1389.65,1814.9,1557.8,7275.65,1624.3,17532.55,116.4,3889.8,1025.2,3315.3,949.6,132.89,5729.75,156.25,648.2,526.56,878.6,3183.2,345.5,680.1,4229.95,6849.65,850.5,1034.4,4249.75,3542.6,1501,699.95,15751.65
08-06-2021,2763.8,746.35,1173.31,979.85,2017.56,213.65,807.85,427.2,387.75,111.11,678.75,1712.5,1483.05,487.45,953.75,2926.25,124.8,707.5,550.6,5274.75,3055.95,2359,1412.95,1793.55,1549.15,7336.75,1636.45,17482.6,116.2,4001.2,1020.15,3289.45,967.2,131.65,5755.4,156,642.4,536.72,874.2,3200.15,352.75,689.7,4241.2,6794.4,853.55,1057.75,4269.9,3601.75,1503.15,710.45,15740.1
09-06-2021,2729.05,736.75,1155.89,998.6,1981.48,212.5,804.45,421.45,383.15,110.1,672.85,1730.75,1480.3,485.05,958.65,2943.55,124.05,697.85,544.2,5222.8,3023.5,2356,1415.3,1782.9,1519.3,7239,1594.65,17557.15,118.1,3936.5,1003.55,3305.9,971.3,136.18,5674.5,156.4,636.1,530.05,852.6,3200.25,343.35,684.9,4267.45,6724.75,845.55,1052.25,4224.5,3574.7,1492.05,702.85,15635.35
10-06-2021,2705.05,744.25,1199.31,997.55,1988.77,209.3,806.95,432.25,385.4,111.45,676.05,1738.65,1481.05,483.55,974.2,2950.6,123.95,705.8,554.25,5292.05,3009,2378.8,1424.3,1799.55,1519.7,7199.9,1612,17556.1,118.5,4034.85,1024.35,3325.7,968.55,135.93,6086.4,156.5,640.4,535.1,846.75,3216.8,344.75,689.25,4372.55,6709.65,838.7,1064.9,4179.9,3576.3,1492.5,707.7,15737.75
11-06-2021,2746.4,738.45,1190.75,988.1,2016.24,207.9,809,429.6,393.15,115.84,681.3,1728.45,1486.35,483.6,967.85,2956.25,123.55,731.2,554.3,5453,3004.35,2366.5,1446.9,1794.35,1503.45,7223.8,1601.6,17536.4,118.8,4173.85,1015.1,3336.55,983.35,138.54,6120,162.65,635.7,530.88,839.75,3273.8,350.75,682.6,4334.5,6662.85,835.15,1073,4172.5,3557.9,1490.6,715.4,15799.35
14-06-2021,2744.95,736.25,1192.62,986.15,2045.16,207.3,807.45,430.35,394.8,116.48,677.1,1734.8,1479.45,483.7,976.15,2949.9,124.8,729.15,561.6,5461.35,2985.65,2364.6,1461.8,1768.05,1515.75,7177.85,1501.45,17577.5,118.2,4167.3,1024.3,3350.2,984.2,139.89,6194.15,159.35,635.15,529.41,768.45,3276.35,355.95,681.7,4388.05,6678.5,834.6,1069.25,4146.5,3591.25,1493,714.75,15811.85
15-06-2021,2763.5,750.9,1179.87,995.85,2049.81,207.05,808.6,429.5,390.85,117.43,673.2,1723.4,1490.25,481.9,969.7,3042.2,125.35,725.1,557.9,5410.85,3007.05,2391.95,1473.9,1770.9,1510.8,7166.25,1538.85,17684.8,117.8,4153.35,1034.45,3298.3,985.45,139.28,6161.15,157.15,645.3,532.5,761.85,3262.75,352.7,692.55,4313.05,6668.3,841.8,1066.85,4138.1,3631.85,1495.25,719.5,15869.25
16-06-2021,2741.05,749.8,1185.62,991.8,2014.83,207.85,806.15,425.95,380.25,114.22,668.55,1714.95,1484.6,481.25,956.75,3018.7,126.7,705.4,555.25,5406.1,2975.4,2407.9,1480.6,1760.6,1490.9,7114.25,1448.3,17965.2,119.8,4209.5,1013.7,3294.2,979.4,136.21,6081.6,155.55,640.1,526.86,706.7,3274.35,349.35,692.15,4300.7,6587.4,838.2,1069.15,4110.45,3639.45,1469.2,735.9,15767.55
17-06-2021,2673.75,738.6,1181.86,983.3,2018.51,205.65,805.7,420.25,369.25,110.38,665.05,1711.4,1466.1,476.9,950.95,3060.3,125.1,696.35,558.7,5286.5,2914.1,2417.7,1495.3,1766.05,1487.55,6969.35,1367.7,18059.05,117.4,4170.2,984.05,3240.6,986.4,134.92,6050.25,152.15,633,518.91,646.9,3317.75,345.65,700.3,4302.35,6704.85,835.05,1080.25,4053.9,3658.15,1458.2,745,15691.4
18-06-2021,2707.55,736.3,1199.94,982.55,2027.63,204.55,781.55,412.9,371.35,109.23,668.5,1711.3,1479.8,472.35,960.9,3047.2,120.25,670.6,549.8,5283.9,2891.35,2482.9,1503.3,1760.45,1476,6959.35,1487.5,17670.65,113.55,4072.5,995.4,3221.5,975.25,131.06,6087.05,146.4,630.4,528.82,694.35,3297.3,337.4,709.2,4197.3,6693.9,808,1070.7,4167.1,3619.2,1480.75,739.8,15683.35
21-06-2021,2698.45,739.55,1215.64,981.55,2038.19,204.45,776.85,419.75,367.6,110.62,671.35,1742.85,1488.7,475.05,960.15,3068.55,120.95,672.95,542.15,5282,2894.85,2514.35,1500.3,1772.05,1467.05,6899.9,1540,17649.15,118,4078.85,1007.55,3238,982,132.1,6116,147.5,631.25,529.66,731.05,3273.1,334.3,718.75,4229.1,6775.5,772.2,1062.9,4182.65,3648.85,1496.65,742.55,15746.5
22-06-2021,2718.2,739.35,1213.17,1007,2027.72,205.1,775.2,418.65,367.55,111.23,666.8,1757,1483.8,473.65,955.85,3010.8,122.05,675.25,556.55,5308.35,2907.05,2490.25,1511.85,1757.1,1499.2,7265.4,1541.6,17436.55,118.3,4110.8,1000.1,3258.2,980.1,131.65,6016.8,148.7,630.85,526.51,742.9,3301.2,337.9,716.75,4288.75,6858.95,802.5,1057.2,4221.6,3650.9,1496.3,756.7,15772.75
23-06-2021,2728.6,732.35,1228.22,1000.55,2009.13,203.95,781.95,418.85,368.1,110.01,665.25,1782.55,1485.5,469.6,957.75,2987.35,123.35,665.5,540.15,5299.35,2928.35,2480.5,1503.15,1736.7,1479.25,7432.7,1504.75,17414.8,117.25,4118.9,999.55,3244.8,972.9,130.64,6015.6,148.45,624.7,524.21,718.7,3261.4,335.25,717.75,4224.6,6903.35,804,1056.45,4198.6,3659.3,1498.75,757.85,15686.95
24-06-2021,2706.75,739.15,1233.33,1002.15,1961.89,203.25,791.8,417.2,369.05,111.32,664.8,1780.85,1506.25,466.1,950.9,3043.25,122,679,549.05,5277.65,2906.95,2490.15,1559.2,1737.9,1504.05,7527.45,1508.5,17619.75,118,4184.95,1000.65,3203.25,989.7,130.02,6043.6,146.4,634.05,519.01,709.9,3373.6,334.65,719.6,4250.35,6961.95,813.45,1080,4226.9,3689.1,1498.9,757.45,15790.45
25-06-2021,2720.8,761.35,1248.66,1007.15,1917.21,205.05,794.25,428.8,375.9,116.53,672.25,1753.85,1515.1,470.05,957.1,3003.9,120.9,689.5,547.5,5309.3,2939.2,2448.65,1574.2,1735,1523.85,7649,1519.45,17506.7,116.05,4215.45,1012.9,3439,995.65,129.85,6075.8,148.75,649,525.24,712.2,3380.8,339.65,725.95,4248.75,6923,805.15,1089.5,4196.15,3670.05,1506.85,757.6,15860.35
28-06-2021,2740.45,762.4,1237.79,1002.1,1900.4,203.6,793.5,426.75,382.3,118.4,676.3,1728.05,1508.35,467.15,963.05,2982.95,122.35,695.35,547.4,5404.25,2943.65,2460.2,1571.8,1733.05,1514.45,7596.25,1525.75,17506.15,116.15,4122.15,1008.9,3454.15,985.3,130.42,6037.05,147.2,650.3,521.41,716.25,3336.75,342.8,696.2,4314.4,6869.45,809.1,1105.1,4183.45,3667.25,1520.6,765.65,15814.7
29-06-2021,2705.1,751.95,1229.99,999.4,1902.04,203.3,781.6,421.5,374.25,117.26,677.6,1731.6,1502.05,466.25,979.6,3001.5,119.4,685.9,542.6,5433.1,2927.5,2492.55,1563.05,1705.85,1510.9,7487.5,1523.55,17599.25,117.6,4134.15,1018.15,3591.15,983.6,132.75,6052.4,144.5,640.1,515.28,711,3340.85,341.55,686.5,4356.15,6824.7,805.4,1088.15,4124.65,3657.15,1503.3,758.05,15748.45
30-06-2021,2671.15,748.3,1210.91,1008.15,1922.86,202.7,777.7,419.2,372.05,116.66,675.45,1732.5,1497.9,468.1,971.9,2992.7,117.7,683.9,545.65,5423.05,2902.6,2471.3,1580.8,1705.85,1500.55,7515.9,1507.55,17633,116.4,4071.3,1016.35,3619.85,983.5,130.73,6015.85,146.65,630.9,515.96,703.7,3345.75,339.6,686.3,4408.25,6776,792.85,1095.45,4133.85,3649.65,1498.75,754.4,15721.5
01-07-2021,2675.3,746.45,1181.65,1006.9,1911.29,203,779.45,420.4,379.4,116.35,684.15,1740.3,1486.75,462.75,978.1,3021.6,118.85,680.55,539.35,5558.5,2922.5,2478,1560.4,1716.1,1492.3,7584.4,1490.25,17646.2,117.35,4016.8,1007.7,3678.45,985.5,129.83,5967.15,145.65,630.85,513.02,703.1,3341.5,344.25,685.75,4435.7,6707.25,791.5,1085.15,4204.55,3595.8,1500.3,756.05,15680
02-07-2021,2661,750.65,1175.05,1007.2,1939.62,202.4,782.6,424.4,376.05,113.6,681.25,1754.75,1480.4,462.75,979.2,3005,118.45,671.3,538.6,5575.7,2919.85,2487.3,1567.8,1715.15,1485.65,7573.85,1422.05,17602,117.5,4042.85,1009.65,3733.2,984.65,128.22,5997.75,147.65,640.25,515.32,710.4,3325.45,344.9,687.5,4519.65,6719.9,799.35,1089.4,4175.35,3545.3,1489.75,763.6,15722.2
05-07-2021,2701.05,760.35,1192.31,1009.85,1958.89,203.65,791.75,432.65,389.55,115.68,680.2,1749.9,1495.45,459.7,974.7,3014.8,120.95,672.75,536.35,5537.9,2938.05,2499.05,1578.95,1731.1,1507.95,7599.45,1394.35,17641.35,118.6,4046.65,1020.55,3718.1,979.75,129.54,6072.7,149.9,647.85,514.29,710.05,3321,346.1,677.9,4559.95,6719.85,807.6,1074.65,4201.5,3523.55,1489.7,766.3,15834.35
06-07-2021,2711.15,758.35,1209.08,1023.15,1935.75,202.5,781.9,429.75,385.35,116.73,673.25,1762.8,1534.7,458.05,969.1,3002.5,121.5,673.15,532.6,5539.45,2919.25,2472.5,1562.2,1755.35,1505.5,7514.95,1414.8,17470.1,117.65,4021.25,1031.05,3706.25,972.05,128.7,6202.4,147.5,650.3,516.4,712.7,3262.3,316.9,680.05,4524.2,6933.05,803.3,1049.55,4195.4,3519,1497.25,762.6,15818.25
07-07-2021,2710.85,762.9,1237.42,1014.4,1922.31,203.75,778.9,432.85,393.65,121.87,680.1,1727.25,1539.5,460.5,965.2,3040.1,119.9,690.4,532.15,5562.1,2913.35,2481.65,1564.6,1761.8,1516.45,7449.4,1425.65,17716.95,117.45,4034.8,1044.9,3715.6,975.35,129.91,6198.6,147.55,654,519.84,720.1,3274.95,317.1,685.2,4552.55,6925.1,816.9,1045.9,4188.25,3521.35,1493.85,763.05,15879.65
08-07-2021,2729.3,754.4,1233.39,1021.6,1906.41,202,776.25,424.45,383.1,118.98,666.9,1726.35,1520.45,458.2,950.65,3028.3,117.05,668.25,531,5466.75,2900.4,2447.55,1560.75,1732.3,1500.7,7401.2,1425.9,17618.9,117.45,4042.5,1045.45,3671.4,976.8,130.02,6117.8,146.25,641.9,515.62,711.7,3258.5,306.35,681.3,4510.5,6901.9,814.1,1060.15,4077.3,3491.4,1475.45,763.3,15727.9
09-07-2021,2712.15,747.35,1285.47,1019.6,1886.92,201.35,771.55,423.75,390.05,123.93,667.9,1720.6,1502,456.9,959.8,3010.6,117.9,681.55,525.8,5460.3,2896.8,2451.45,1562.9,1720.05,1499.6,7425.7,1431.35,17636,117.8,4054.1,1039.95,3725.9,976.85,129.52,6136.15,146.7,638.55,526.37,728.5,3208.15,306.3,683.25,4599.7,6899.55,814.55,1051.75,3995.9,3475.95,1500.15,765.95,15689.8
12-07-2021,2709.5,753.6,1290.89,1033.45,1898.67,201.1,772.85,427.45,388.35,122.7,668.55,1719.85,1487,451,959.85,2999.4,118.55,694.45,525.85,5494.3,2898.2,2444.15,1547.85,1731.95,1500.75,7470.1,1420.7,17641.4,117.85,4035.45,1049.3,3747.4,979.45,128.81,6149.55,146.4,646.25,519.89,718.05,3193.1,307.45,682.95,4588.75,7093.75,821.45,1056.6,3956.15,3470.4,1536.15,775.9,15692.6
13-07-2021,2706.7,770.75,1290.94,1052.65,1912.88,201.85,781.15,429.1,392.25,122.88,683,1724.25,1501.85,450.25,965.65,2993.85,120.4,701.4,524.85,5437.1,2904.1,2436.7,1544.95,1747.15,1513.6,7430.35,1417.7,17691.9,119.9,4017.85,1055.9,3750.3,967.95,128.62,6154.3,148.1,664.95,520.28,704,3187.55,310.95,693.4,4606.05,7128.85,831.95,1050.15,3966.1,3485.5,1576.65,772.85,15812.35
14-07-2021,2700,770.05,1299.12,1052.4,1900.4,204.1,786.15,431.05,391.65,124.47,685.95,1710.35,1499.15,448.7,977.15,3001.95,120.8,700.4,561.7,5390.85,2900.7,2414.85,1576.9,1748.15,1544.7,7326.75,1402.05,17539.7,120.75,4214.75,1052.6,3754.8,989.45,129.35,6133.9,148.15,664.35,520.28,697.25,3214.55,309.55,688.5,4623.2,7118.05,819.75,1078.5,3953.85,3485.75,1567.8,768.2,15853.95
15-07-2021,2667.5,774.15,1295.9,1052.95,1897.07,206.25,779.9,431.7,401.45,125.6,683,1701.55,1520.7,447.05,973.6,2983.6,116.9,699.1,575.9,5393.65,2884.65,2412.35,1580.8,1750.05,1609.35,7307,1407.95,17621.85,120.3,4420.25,1055.1,3762.35,1039.75,129.6,6129.7,146.7,667.45,515.77,699.1,3202.95,310.25,693.65,4607.3,7189.65,836.25,1112.45,3940,3460.85,1557.25,772.35,15924.2
16-07-2021,2617.25,771.15,1274.57,1050.25,1924.45,207.9,779.8,430,405.5,127.85,688.6,1695.35,1522.35,448,977.15,2989.3,116.8,703.6,577.75,5406.55,2904.7,2417.4,1555.45,1749.5,1618.75,7303.55,1395.5,17654.2,119.1,4288.6,1044.3,3779.1,1005,131.54,6125.45,145.55,660.3,531.18,687.6,3194.8,311.25,698,4757.6,7334.55,837.55,1103.15,3931.95,3441,1572.3,763,15923.4
19-07-2021,2579.75,755.2,1272.11,1037.85,1912.2,207.75,775.8,427.9,396.95,126.64,689.25,1680.35,1471,453.9,974,2981.95,114.6,698.4,573.8,5419.35,2887.1,2408.65,1541.7,1722.8,1609.6,7165.55,1380.6,17752.45,121.4,4379.6,1015.85,3883.75,1000.2,131.15,6015.4,144.45,655.9,528.53,673.7,3184.6,308.85,678.7,4807.45,7312.35,833.25,1094.2,3882.85,3450.15,1558.8,765.55,15752.4
20-07-2021,2554.85,745.75,1259.71,1014.75,1907.51,206.8,760.2,420.9,383,123.34,676.45,1671.4,1443.15,453.8,955.15,3159.05,112.6,682,568.1,5344.05,2839,2434.9,1550.05,1702.65,1590.35,7232.7,1365.7,17856.1,118.45,4357.6,981.55,3882.95,977.2,130.11,5941.85,142.9,641.9,516.06,672.6,3205.8,302.15,663.45,4787.85,7424.7,814.25,1087.2,3905.4,3433.55,1574.1,757.1,15632.1
21-07-2021,2554.85,745.75,1259.71,1014.75,1907.51,206.8,760.2,420.9,383,123.34,676.45,1671.4,1443.15,453.8,955.15,3159.05,112.6,682,568.1,5344.05,2839,2434.9,1550.05,1702.65,1590.35,7232.7,1365.7,17856.1,118.45,4357.6,981.55,3882.95,977.2,130.11,5941.85,142.9,641.9,516.06,672.6,3205.8,302.15,663.45,4787.85,7424.7,814.25,1087.2,3905.4,3433.55,1574.1,757.1,15632.1
22-07-2021,2560.1,746.75,1306.46,1026,1932.01,207,758.45,422.05,393.5,127.3,687.3,1701.75,1448.7,460.9,949.9,3106.75,115.5,716.55,584.2,5384.5,2838.25,2378.15,1590.2,1707.2,1642.15,7299.55,1416.75,17994.8,119.2,4406.15,992.15,3985.3,978.6,131.2,6195.55,144.7,655.95,536.62,691.8,3216.35,302.55,662.1,4843.25,7459,828,1148.6,3853.2,3425.3,1582.05,764.2,15824.05
23-07-2021,2549.65,755.4,1320.12,1050.45,1918.35,212.4,764.2,428.9,391.75,128.14,694,1700.95,1442.75,461.35,948,3083.75,115.3,717.55,599.15,5422.15,2835,2358.1,1590.45,1722.95,1611.75,7293.85,1401.65,18143.95,118.5,4361.2,989.3,3918.9,994,131.06,6180.9,144.1,676.65,538.2,680.05,3212.85,295.55,665.35,4824.75,7490.3,819.7,1131,3841.9,3439.8,1549.5,775.15,15856.05
26-07-2021,2563.2,756.3,1352.51,1076.65,1892.06,211.15,754.3,423.3,400.05,129.8,703.4,1722.85,1434.55,456,950.55,3061.2,114.55,704.55,590.45,5411.25,2810.25,2348.7,1603.9,1740.6,1597.6,7235.8,1403.9,18101.35,119.35,4351.4,981.3,4100.35,1000.3,130.89,6162.45,144,676.75,534.02,682.8,3197.55,293.15,663.1,4921.15,7616.7,819.95,1120.2,3836.35,3482,1550.25,776.35,15824.45
27-07-2021,2571.35,731.7,1380.79,1105.15,1872.16,208.65,745.55,429.95,417.35,133.07,688.3,1729.05,1439.75,453.3,913.1,3028.65,114.65,710.65,591.45,4843.35,2793.85,2342.4,1602.55,1697.95,1608.25,7240.25,1396.75,18226.1,118.85,4349.4,975.8,4078.25,992,130.42,6231.45,142.45,677.45,530.59,663.2,3182.95,291.4,668.75,4791.4,7596.25,812.75,1120.85,3821.4,3450.75,1518.7,769.75,15746.45
28-07-2021,2550.4,722.9,1397.05,1133.4,1856.08,209.1,728.7,425.5,416.3,136.5,687.8,1723.55,1417.3,453.45,889.9,3004.1,114.35,721.7,591.95,4731.75,2777.7,2361.4,1605.6,1652.85,1594.2,7165.05,1399.9,18022.55,116.8,4357.3,992.75,4028.4,983.1,128.31,6262,144.05,685.05,557.43,665.4,3197.8,284.45,664.85,4890.6,7654.65,814.65,1119.55,3818.5,3424.1,1533.55,754.9,15709.4
29-07-2021,2528.15,717.25,1459.91,1128.85,1870.56,206.05,731.45,441.55,458.1,145.86,703,1739.15,1418.25,449.1,883.1,2997.45,114.75,748.4,590.45,4672.65,2745.7,2334.75,1617,1641.65,1596,6993.5,1400.25,17914.75,116.75,4639.65,992.05,4038.75,1007.6,125.55,6400.1,142.15,687.5,556.7,659.65,3195.8,292.9,662.65,4843.8,7700.45,819.7,1127.8,3763.75,3405.6,1544.6,751.2,15778.45
